age,gender,education_level,education_mismatch,sector_of_interest,current_employment_sector,formal_informal,region,location_type,monthly_income,region_employment_rate,regional_unemployment_rate,unemployment_duration,digital_skills_level,technical_skills,training_participation,program_type,household_income,household_size,employment_outcome,intervention_effectiveness,employment_duration_post_intervention,youth_unemployment_rate,urban_rural_employment_rate
21,Male,Secondary,True,Construction,,,Kigali,Rural,,57.92,13.63,22.0,Advanced,"['Marketing', 'Project Management']",False,,High,2,False,,,19.4,49.35
21,Female,Primary or Less,False,Agriculture,Agriculture,Formal,Southern,Rural,175603.87,78.12,19.53,,Advanced,[],True,Business Development,Low,4,True,Effective,4.0,19.4,59.67
18,Female,Secondary,False,Construction,,,Kigali,Urban,,82.47,12.92,,Basic,['Coding'],True,Business Development,Low,7,False,,,19.4,78.1
18,Female,TVET,False,Construction,,,Western,Rural,,65.82,14.83,,Intermediate,['Data Analysis'],False,,Medium,1,False,,,19.4,55.86
20,Female,Secondary,False,Agriculture,Agriculture,Informal,Kigali,Urban,64327.68,64.97,20.5,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,Low,5,True,Moderately Effective,6.0,19.4,79.77
16,Male,Primary or Less,False,Retail,,,Eastern,Rural,,54.52,16.56,,Advanced,[],True,Vocational Training,Medium,8,False,,,19.4,76.8
25,Male,Secondary,True,ICT,,,Eastern,Rural,,75.8,27.49,4.0,Basic,[],False,,High,1,False,,,19.4,72.33
24,Female,TVET,True,Education,,,Eastern,Rural,,73.84,12.74,16.0,Advanced,['Data Analysis'],True,Vocational Training,Low,6,False,,,19.4,66.08
18,Female,Primary or Less,False,Construction,Construction,Formal,Eastern,Rural,190579.82,61.67,16.65,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,8,True,Effective,10.0,19.4,66.09
20,Male,Secondary,True,Healthcare,,,Northern,Rural,,55.0,12.9,4.0,Intermediate,"['Marketing', 'Project Management']",False,,Medium,6,False,,,19.4,76.43
18,Male,University,False,Retail,Retail,Formal,Southern,Rural,87729.4,65.55,29.99,,Advanced,"['Marketing', 'Project Management']",True,,Low,2,True,Effective,11.0,19.4,45.81
23,Male,University,False,Retail,Retail,Informal,Western,Rural,150157.08,52.05,11.56,,Intermediate,['Data Analysis'],True,Digital Skills,High,2,True,Effective,3.0,19.4,56.9
24,Female,University,False,Education,Education,Formal,Western,Rural,279280.3,45.01,15.95,,Advanced,['Data Analysis'],False,,Low,6,True,Effective,3.0,19.4,51.88
19,Male,Secondary,False,Education,Education,Informal,Eastern,Rural,212920.34,55.26,23.72,,Basic,['Coding'],False,,High,8,True,Effective,2.0,19.4,63.33
20,Male,TVET,False,Healthcare,,,Northern,Rural,,72.08,22.62,,Advanced,['Coding'],False,,Low,3,False,,,19.4,60.09
16,Male,TVET,False,Retail,Retail,Informal,Western,Urban,79659.67,71.2,12.68,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,5,True,Effective,6.0,19.4,70.82
24,Male,Secondary,False,Construction,Construction,Formal,Western,Rural,103732.68,73.31,12.4,,Advanced,['Data Analysis'],True,Business Development,High,1,True,Moderately Effective,5.0,19.4,76.42
24,Female,TVET,False,Education,Education,Formal,Kigali,Urban,133904.92,77.73,24.28,,Advanced,['Data Analysis'],True,Vocational Training,Low,2,True,Moderately Effective,11.0,19.4,34.45
23,Female,Primary or Less,False,Healthcare,Healthcare,Informal,Northern,Rural,137195.15,81.59,20.14,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Medium,5,True,Moderately Effective,7.0,19.4,56.97
17,Male,Primary or Less,True,Education,,,Northern,Rural,,76.79,15.4,24.0,Intermediate,['Data Analysis'],True,Vocational Training,High,6,False,,,19.4,31.32
23,Female,Secondary,False,Agriculture,Agriculture,Informal,Western,Rural,93374.37,54.51,13.84,,Advanced,"['Marketing', 'Project Management']",True,,Low,2,True,Effective,12.0,19.4,64.98
25,Male,Secondary,False,Healthcare,Healthcare,Formal,Kigali,Urban,75789.36,40.79,22.9,,Intermediate,['Coding'],True,Digital Skills,High,4,True,Moderately Effective,6.0,19.4,74.77
18,Female,TVET,False,Education,Education,Formal,Western,Rural,193729.1,41.37,12.85,,Advanced,[],True,,Low,7,True,Ineffective,9.0,19.4,50.5
19,Male,Primary or Less,False,Construction,Construction,Formal,Kigali,Urban,158032.21,76.5,17.42,,Advanced,['Data Analysis'],False,,High,8,True,Effective,11.0,19.4,69.35
24,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Northern,Urban,119935.22,41.32,21.78,,Basic,['Coding'],False,,Medium,1,True,Ineffective,1.0,19.4,65.0
17,Male,Primary or Less,False,Healthcare,Healthcare,Formal,Kigali,Urban,138656.66,53.37,19.91,,Advanced,[],False,,Medium,4,True,Ineffective,11.0,19.4,78.8
22,Male,University,False,Education,Education,Informal,Southern,Rural,286731.05,57.92,13.05,,Basic,['Data Analysis'],True,Digital Skills,Low,4,True,Ineffective,2.0,19.4,77.51
16,Female,Primary or Less,True,Agriculture,,,Eastern,Urban,,88.82,13.38,15.0,Basic,[],False,,Low,6,False,,,19.4,67.1
23,Male,Secondary,True,Education,,,Western,Urban,,48.58,18.22,2.0,Intermediate,[],True,,Medium,8,False,,,19.4,47.64
17,Male,University,False,Agriculture,Agriculture,Informal,Eastern,Rural,160737.31,73.45,22.7,,Intermediate,['Coding'],False,,Low,6,True,Effective,11.0,19.4,65.67
16,Female,TVET,False,Retail,Retail,Informal,Eastern,Rural,247346.46,58.57,24.24,,Advanced,['Data Analysis'],True,Business Development,Low,2,True,Effective,4.0,19.4,67.7
19,Female,Secondary,False,Retail,Retail,Formal,Northern,Rural,162579.56,84.95,13.62,,Basic,['Coding'],False,,Medium,4,True,Ineffective,8.0,19.4,62.66
25,Female,TVET,False,Construction,Construction,Informal,Kigali,Urban,221211.88,73.16,17.67,,Basic,['Data Analysis'],False,,Low,3,True,Ineffective,1.0,19.4,65.22
20,Female,University,False,Construction,,,Southern,Rural,,83.69,23.71,12.0,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,1,False,,,19.4,63.31
22,Female,TVET,False,Healthcare,Healthcare,Informal,Western,Rural,198403.11,68.35,18.9,,Advanced,['Data Analysis'],False,,High,1,True,Ineffective,4.0,19.4,79.52
25,Female,Primary or Less,True,Healthcare,,,Kigali,Urban,,67.54,17.08,16.0,Intermediate,['Data Analysis'],False,,High,2,False,,,19.4,77.68
24,Female,Secondary,False,Construction,Construction,Formal,Western,Urban,144860.27,62.85,23.57,,Advanced,['Data Analysis'],True,Digital Skills,Medium,8,True,Effective,12.0,19.4,76.06
24,Male,Primary or Less,False,Healthcare,,,Kigali,Urban,,72.03,14.7,,Basic,['Data Analysis'],False,,High,7,False,,,19.4,72.14
21,Female,University,False,Agriculture,,,Western,Rural,,70.48,29.73,,Advanced,['Coding'],True,Vocational Training,Low,5,False,,,19.4,32.15
19,Male,Primary or Less,False,Agriculture,Agriculture,Informal,Kigali,Urban,97483.69,42.87,24.36,,Advanced,[],True,Digital Skills,Low,4,True,Ineffective,11.0,19.4,78.38
18,Female,University,False,Agriculture,,,Western,Rural,,86.78,25.74,,Intermediate,['Coding'],False,,Medium,1,False,,,19.4,61.22
22,Female,Primary or Less,False,Education,Education,Informal,Northern,Rural,135798.7,59.81,16.73,,Basic,['Coding'],True,Business Development,Low,1,True,Moderately Effective,6.0,19.4,55.9
18,Female,University,False,Construction,,,Northern,Urban,,59.34,23.81,11.0,Intermediate,['Coding'],False,,Medium,5,False,,,19.4,70.75
22,Male,University,False,Agriculture,Agriculture,Formal,Eastern,Rural,295333.71,76.46,20.87,,Advanced,['Coding'],False,,Low,3,True,Moderately Effective,8.0,19.4,67.37
17,Male,Secondary,False,Retail,Retail,Informal,Northern,Rural,237226.51,69.74,10.72,,Intermediate,['Coding'],False,,Low,2,True,Effective,12.0,19.4,55.16
24,Male,Secondary,False,Retail,Retail,Formal,Northern,Rural,275212.02,51.19,16.29,,Basic,['Data Analysis'],True,Digital Skills,Medium,8,True,Moderately Effective,10.0,19.4,75.84
20,Female,University,False,Healthcare,,,Northern,Rural,,61.94,18.67,5.0,Basic,['Coding'],True,Digital Skills,High,7,False,,,19.4,31.13
18,Male,Primary or Less,False,ICT,ICT,Informal,Western,Rural,104241.64,41.72,10.37,,Basic,['Data Analysis'],False,,Medium,8,True,Moderately Effective,4.0,19.4,79.2
20,Female,University,False,Retail,Retail,Informal,Northern,Rural,56105.72,81.73,18.63,,Basic,"['Marketing', 'Project Management']",True,Business Development,High,3,True,Ineffective,5.0,19.4,62.73
24,Male,Secondary,False,Healthcare,,,Northern,Rural,,45.97,24.47,,Advanced,['Coding'],True,Vocational Training,Low,7,False,,,19.4,54.76
18,Male,Secondary,False,Education,Education,Informal,Western,Rural,212070.93,76.05,18.45,,Intermediate,['Data Analysis'],False,,High,6,True,Ineffective,11.0,19.4,51.46
16,Female,University,False,Healthcare,,,Eastern,Rural,,56.46,22.8,23.0,Advanced,[],False,,Low,2,False,,,19.4,44.68
20,Female,Primary or Less,False,ICT,ICT,Informal,Southern,Rural,106418.12,74.08,22.58,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,Low,5,True,Moderately Effective,2.0,19.4,36.12
19,Female,University,False,Healthcare,Healthcare,Informal,Eastern,Rural,222951.01,84.22,21.15,,Basic,"['Marketing', 'Project Management']",True,Digital Skills,High,6,True,Moderately Effective,6.0,19.4,53.97
22,Female,Primary or Less,False,Healthcare,Healthcare,Informal,Western,Rural,66322.41,40.46,17.19,,Basic,['Data Analysis'],False,,Low,5,True,Effective,4.0,19.4,50.42
19,Male,University,False,Agriculture,,,Northern,Rural,,70.26,28.47,7.0,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Medium,2,False,,,19.4,53.63
16,Male,Secondary,False,ICT,,,Eastern,Rural,,42.88,13.52,,Advanced,"['Marketing', 'Project Management']",True,,Medium,8,False,,,19.4,58.87
21,Female,Primary or Less,False,Construction,Construction,Informal,Eastern,Rural,93449.63,40.05,20.04,,Basic,['Coding'],True,Vocational Training,Medium,8,True,Effective,2.0,19.4,77.49
23,Male,Secondary,False,ICT,ICT,Informal,Kigali,Urban,68995.07,79.71,12.91,,Basic,['Coding'],False,,Low,6,True,Ineffective,3.0,19.4,78.27
19,Female,TVET,True,Education,,,Western,Rural,,42.33,25.04,18.0,Intermediate,['Data Analysis'],False,,Medium,2,False,,,19.4,60.28
18,Female,TVET,True,Construction,,,Eastern,Rural,,47.07,18.51,11.0,Advanced,[],False,,Medium,3,False,,,19.4,71.34
25,Male,TVET,True,Retail,,,Eastern,Rural,,70.87,22.59,2.0,Advanced,[],True,Business Development,Medium,6,False,,,19.4,59.72
18,Male,Secondary,False,Retail,Retail,Informal,Eastern,Urban,53469.48,77.84,14.59,,Advanced,[],True,Business Development,Low,1,True,Ineffective,2.0,19.4,72.29
20,Male,Secondary,True,ICT,,,Southern,Urban,,72.64,15.46,20.0,Advanced,[],False,,High,1,False,,,19.4,46.36
16,Female,University,False,Healthcare,Healthcare,Informal,Eastern,Rural,191372.98,66.59,13.81,,Advanced,['Data Analysis'],False,,Medium,5,True,Ineffective,8.0,19.4,60.39
20,Male,TVET,False,Retail,,,Northern,Urban,,70.65,16.89,,Intermediate,"['Marketing', 'Project Management']",True,Digital Skills,High,3,False,,,19.4,76.81
18,Male,Secondary,True,Healthcare,,,Southern,Rural,,64.21,12.12,5.0,Intermediate,"['Marketing', 'Project Management']",False,,Low,1,False,,,19.4,56.75
18,Male,Primary or Less,False,Retail,Retail,Informal,Kigali,Urban,297665.14,89.21,10.24,,Intermediate,[],False,,High,2,True,Effective,2.0,19.4,53.71
19,Male,Primary or Less,False,Construction,Construction,Formal,Southern,Urban,151410.96,41.7,10.62,,Advanced,"['Marketing', 'Project Management']",False,,Medium,8,True,Ineffective,6.0,19.4,71.15
16,Male,University,False,ICT,ICT,Formal,Eastern,Urban,224694.63,75.71,29.39,,Intermediate,"['Marketing', 'Project Management']",True,Digital Skills,Medium,2,True,Ineffective,9.0,19.4,43.89
22,Male,Primary or Less,False,Healthcare,Healthcare,Formal,Northern,Rural,211932.68,71.53,19.59,,Intermediate,"['Marketing', 'Project Management']",True,Digital Skills,Medium,6,True,Ineffective,10.0,19.4,51.16
24,Female,Primary or Less,False,Agriculture,Agriculture,Formal,Eastern,Rural,76294.28,40.57,12.21,,Intermediate,['Data Analysis'],True,,Medium,8,True,Ineffective,1.0,19.4,52.88
16,Male,Primary or Less,True,Agriculture,,,Western,Rural,,49.92,24.17,20.0,Advanced,['Coding'],True,Digital Skills,Low,5,False,,,19.4,64.81
25,Female,Secondary,False,Education,Education,Formal,Southern,Rural,286791.8,89.99,11.45,,Advanced,['Coding'],True,Business Development,Medium,7,True,Moderately Effective,11.0,19.4,40.33
20,Male,TVET,False,Agriculture,Agriculture,Formal,Kigali,Urban,219823.96,52.92,25.54,,Intermediate,['Coding'],True,Business Development,High,3,True,Effective,10.0,19.4,61.25
16,Male,Primary or Less,True,Construction,,,Western,Urban,,71.74,17.82,17.0,Advanced,[],True,,Low,2,False,,,19.4,65.5
21,Male,Secondary,False,Retail,Retail,Informal,Northern,Rural,66918.49,64.0,30.0,,Advanced,['Data Analysis'],False,,Medium,6,True,Ineffective,3.0,19.4,53.11
24,Male,Secondary,True,Healthcare,,,Eastern,Rural,,80.39,15.74,5.0,Basic,['Coding'],False,,High,8,False,,,19.4,52.15
23,Male,TVET,False,Construction,Construction,Informal,Western,Urban,93892.07,78.86,11.31,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,1,True,Effective,3.0,19.4,68.63
17,Male,Secondary,False,Education,Education,Formal,Eastern,Rural,248038.67,57.12,23.68,,Advanced,['Data Analysis'],True,,Medium,4,True,Moderately Effective,11.0,19.4,51.98
22,Female,TVET,False,Healthcare,Healthcare,Informal,Kigali,Urban,288890.38,68.54,28.24,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,1,True,Ineffective,7.0,19.4,69.28
21,Female,TVET,False,Agriculture,,,Kigali,Urban,,59.82,12.71,,Basic,['Data Analysis'],False,,High,7,False,,,19.4,46.74
18,Female,Primary or Less,False,ICT,,,Western,Rural,,64.67,25.43,,Basic,['Data Analysis'],False,,Medium,6,False,,,19.4,72.97
21,Female,Secondary,False,ICT,,,Western,Urban,,76.48,12.28,,Intermediate,['Data Analysis'],False,,Medium,6,False,,,19.4,65.12
18,Female,University,False,ICT,,,Western,Urban,,73.45,15.24,,Basic,"['Marketing', 'Project Management']",True,,Medium,6,False,,,19.4,53.74
17,Male,TVET,False,Retail,,,Eastern,Rural,,65.37,17.02,,Intermediate,['Coding'],True,Vocational Training,High,4,False,,,19.4,69.17
20,Female,Primary or Less,False,ICT,,,Kigali,Urban,,47.38,20.36,,Basic,['Coding'],False,,Medium,8,False,,,19.4,62.88
18,Male,TVET,False,Healthcare,Healthcare,Formal,Northern,Rural,247500.17,83.86,12.5,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Low,3,True,Ineffective,5.0,19.4,60.0
25,Male,TVET,False,Education,,,Eastern,Urban,,89.49,17.65,,Basic,['Data Analysis'],False,,Low,5,False,,,19.4,60.03
24,Male,Primary or Less,False,Education,,,Western,Rural,,70.24,26.48,,Advanced,['Coding'],True,Digital Skills,High,5,False,,,19.4,75.62
21,Male,Secondary,False,Education,Education,Formal,Kigali,Urban,203986.72,67.37,20.99,,Advanced,[],True,Vocational Training,High,2,True,Moderately Effective,1.0,19.4,50.11
22,Female,TVET,False,Agriculture,Agriculture,Informal,Southern,Rural,99167.01,43.31,26.08,,Basic,"['Marketing', 'Project Management']",False,,High,3,True,Effective,4.0,19.4,78.7
22,Male,University,False,Retail,Retail,Informal,Western,Rural,85245.37,80.03,28.52,,Intermediate,[],False,,High,7,True,Moderately Effective,9.0,19.4,71.06
18,Male,TVET,True,Retail,,,Southern,Rural,,73.69,21.56,18.0,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,7,False,,,19.4,55.25
23,Male,Primary or Less,False,Healthcare,Healthcare,Informal,Southern,Rural,205746.2,82.98,15.42,,Intermediate,['Data Analysis'],False,,High,8,True,Ineffective,11.0,19.4,53.94
21,Male,University,False,Retail,,,Kigali,Urban,,42.03,28.21,,Basic,['Coding'],True,Vocational Training,Low,3,False,,,19.4,61.03
23,Male,Secondary,True,Retail,,,Kigali,Urban,,62.4,15.87,23.0,Advanced,[],True,Digital Skills,Low,6,False,,,19.4,52.49
19,Female,TVET,True,Construction,,,Southern,Rural,,87.27,16.2,7.0,Intermediate,['Coding'],False,,Medium,3,False,,,19.4,57.79
22,Female,TVET,False,ICT,ICT,Informal,Northern,Rural,250596.39,46.38,23.06,,Advanced,[],False,,Low,5,True,Effective,1.0,19.4,64.8
19,Male,TVET,False,Healthcare,Healthcare,Formal,Kigali,Rural,171290.29,61.0,11.75,,Advanced,['Coding'],False,,High,5,True,Moderately Effective,8.0,19.4,71.21
24,Male,TVET,True,Agriculture,,,Northern,Rural,,43.62,22.11,23.0,Advanced,['Data Analysis'],True,Business Development,Low,3,False,,,19.4,50.27
22,Female,TVET,True,Construction,,,Southern,Urban,,44.46,16.69,10.0,Basic,['Data Analysis'],True,Vocational Training,Medium,8,False,,,19.4,63.81
16,Male,TVET,False,Retail,Retail,Formal,Eastern,Urban,87298.04,51.7,19.0,,Basic,['Coding'],True,Business Development,Low,4,True,Ineffective,3.0,19.4,75.69
17,Male,Secondary,False,Education,Education,Formal,Northern,Rural,217795.92,86.09,28.25,,Intermediate,['Coding'],True,,High,2,True,Effective,6.0,19.4,68.01
25,Male,Secondary,True,Agriculture,,,Northern,Rural,,84.85,25.82,3.0,Basic,['Data Analysis'],True,,Low,2,False,,,19.4,54.46
23,Female,University,False,Agriculture,,,Western,Urban,,89.31,26.39,3.0,Basic,['Data Analysis'],False,,High,7,False,,,19.4,73.4
24,Female,TVET,False,ICT,ICT,Informal,Western,Urban,234338.52,49.98,28.73,,Advanced,['Data Analysis'],False,,High,6,True,Moderately Effective,2.0,19.4,69.56
18,Male,Primary or Less,False,Retail,Retail,Formal,Eastern,Rural,70624.33,78.82,18.56,,Intermediate,[],True,Business Development,High,2,True,Effective,2.0,19.4,50.79
16,Male,TVET,False,ICT,ICT,Informal,Southern,Rural,190789.0,49.39,16.68,,Basic,['Coding'],False,,High,8,True,Ineffective,7.0,19.4,70.5
22,Female,Secondary,True,Agriculture,,,Eastern,Rural,,77.33,22.39,11.0,Basic,['Data Analysis'],True,,High,7,False,,,19.4,65.34
17,Female,Secondary,False,Education,Education,Informal,Western,Rural,271233.75,86.74,16.26,,Basic,[],False,,Medium,2,True,Ineffective,11.0,19.4,69.79
20,Female,Secondary,False,ICT,ICT,Formal,Western,Urban,297014.65,51.27,10.33,,Advanced,"['Marketing', 'Project Management']",True,,Medium,7,True,Effective,10.0,19.4,66.34
21,Male,TVET,True,ICT,,,Western,Rural,,84.43,10.54,9.0,Advanced,['Data Analysis'],False,,High,5,False,,,19.4,78.52
22,Female,TVET,True,Retail,,,Northern,Rural,,55.89,12.15,4.0,Basic,[],False,,Medium,7,False,,,19.4,58.87
24,Male,Primary or Less,False,Agriculture,,,Kigali,Urban,,68.94,26.9,,Basic,"['Marketing', 'Project Management']",True,Digital Skills,Medium,4,False,,,19.4,51.33
16,Male,University,False,Healthcare,,,Eastern,Rural,,51.63,18.62,2.0,Basic,"['Marketing', 'Project Management']",False,,High,7,False,,,19.4,63.12
22,Female,Secondary,True,Construction,,,Northern,Rural,,69.86,15.3,20.0,Basic,['Data Analysis'],False,,Low,4,False,,,19.4,64.34
21,Female,TVET,True,ICT,,,Northern,Urban,,42.73,22.77,6.0,Intermediate,"['Marketing', 'Project Management']",False,,High,5,False,,,19.4,38.2
20,Male,University,False,Education,,,Eastern,Rural,,85.69,29.41,2.0,Basic,"['Marketing', 'Project Management']",True,Digital Skills,High,3,False,,,19.4,43.73
16,Female,University,False,Construction,Construction,Formal,Southern,Urban,88965.11,87.81,13.66,,Advanced,"['Marketing', 'Project Management']",False,,Low,2,True,Moderately Effective,10.0,19.4,78.3
25,Male,TVET,True,Healthcare,,,Western,Urban,,68.72,10.88,7.0,Advanced,['Data Analysis'],True,Vocational Training,Medium,4,False,,,19.4,65.91
18,Male,Secondary,True,Agriculture,,,Southern,Rural,,54.57,27.36,24.0,Basic,[],True,,Low,3,False,,,19.4,70.89
17,Female,Primary or Less,True,Retail,,,Kigali,Urban,,81.86,15.5,10.0,Basic,['Coding'],True,Business Development,Medium,5,False,,,19.4,66.05
21,Female,TVET,True,Construction,,,Kigali,Urban,,79.27,10.92,1.0,Advanced,['Coding'],False,,High,4,False,,,19.4,44.2
